main,gyear,count_us,count_for,totpool_pre_14,totpool_pre_58,totpool_pre_9p,totpool_ind14,totpool_ind58,totpool_ind9p,totpool_ind912,totpool_ind1316,totpool_ind17p,totpool_ind1720,totpool_ind2124,totpool_ind25p,totpool_pre_ind14,totpool_pre_ind58,totpool_pre_ind9p,totpool_ind15,totpool_ind610,totpool_ind1115,totpool_ind16p,totpat_2070,totpat_2032,dispat_ger_2070,dispat_ger_2032,dispat_aus_2070,dispat_aus_2032,uspat_ger_2070,uspat_ger_2032,uspat_aus_2070,uspat_aus_2032,class_age,class_age2,pre1933_germanclass,treat_us,treat_int_us,treat_dis,treat_int_dis,treat_us_pre33,treat_int_us_pre33,treat_dis_pre33,treat_int_dis_pre33,treat_pre33,count_us_Wcit,count_for_Wcit
044,1968,193,3,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,11,6,2,0,0,0,2,0,0,0,132,17424,1,1,2,1,2,0,0,0,0,1,88,1
044,1969,184,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,11,6,2,0,0,0,2,0,0,0,133,17689,1,1,2,1,2,0,0,0,0,1,34,0
044,1970,141,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,11,6,2,0,0,0,2,0,0,0,134,17956,1,1,2,1,2,0,0,0,0,1,3,0
048,1920,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,82,6724,1,0,0,0,0,0,0,0,0,0,111,0
048,1921,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,83,6889,1,0,0,0,0,0,0,0,0,0,116,0
048,1922,193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,84,7056,1,0,0,0,0,0,0,0,0,0,198,1
048,1923,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,85,7225,1,0,0,0,0,0,0,0,0,0,141,0
048,1924,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,86,7396,1,0,0,0,0,0,0,0,0,0,232,0
048,1925,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,87,7569,1,0,0,0,0,0,0,0,0,0,120,0
048,1926,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,88,7744,1,0,0,0,0,0,0,0,0,0,177,0
048,1927,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,89,7921,1,0,0,0,0,0,0,0,0,0,170,0
048,1928,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,90,8100,1,0,0,0,0,0,0,0,0,0,180,0
048,1929,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,91,8281,1,0,0,0,0,0,0,0,0,0,190,0
048,1930,153,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,92,8464,1,0,0,0,0,0,0,0,0,0,150,2
048,1931,195,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,93,8649,1,0,0,0,0,0,0,0,0,0,223,2
048,1932,198,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,94,8836,1,0,0,0,0,0,0,0,0,0,364,3
048,1933,205,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,95,9025,1,1,1,1,1,0,0,0,0,1,418,0
048,1934,207,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,96,9216,1,1,1,1,1,0,0,0,0,1,544,0
048,1935,98,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,97,9409,1,1,1,1,1,0,0,0,0,1,200,0
048,1936,148,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,98,9604,1,1,1,1,1,0,0,0,0,1,311,0
048,1937,149,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,99,9801,1,1,1,1,1,0,0,0,0,1,358,0
048,1938,129,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,0,0,0,1,0,0,0,100,10000,1,1,1,1,1,0,0,0,0,1,261,0
048,1939,125,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,0,0,0,1,0,0,0,101,10201,1,1,1,1,1,0,0,0,0,1,323,0
048,1940,93,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,1,0,0,0,102,10404,1,1,1,1,1,0,0,0,0,1,201,2
048,1941,94,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,1,0,0,0,103,10609,1,1,1,1,1,0,0,0,0,1,261,0
048,1942,79,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,1,0,0,0,104,10816,1,1,1,1,1,0,0,0,0,1,193,0
048,1943,46,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,1,0,0,0,105,11025,1,1,1,1,1,0,0,0,0,1,113,0
048,1944,52,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,0,1,0,0,0,106,11236,1,1,1,1,1,0,0,0,0,1,184,0
048,1945,65,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,107,11449,1,1,1,1,1,0,0,0,0,1,186,0
048,1946,31,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,108,11664,1,1,1,1,1,0,0,0,0,1,113,0
048,1947,41,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,109,11881,1,1,1,1,1,0,0,0,0,1,196,0
048,1948,41,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,110,12100,1,1,1,1,1,0,0,0,0,1,221,0
048,1949,70,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,111,12321,1,1,1,1,1,0,0,0,0,1,261,0
048,1950,93,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,112,12544,1,1,1,1,1,0,0,0,0,1,333,0
048,1951,107,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,113,12769,1,1,1,1,1,0,0,0,0,1,390,0
048,1952,152,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,114,12996,1,1,1,1,1,0,0,0,0,1,544,0
048,1953,141,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,115,13225,1,1,1,1,1,0,0,0,0,1,469,0
048,1954,123,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,116,13456,1,1,1,1,1,0,0,0,0,1,361,6
048,1955,85,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,117,13689,1,1,1,1,1,0,0,0,0,1,258,0
048,1956,107,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,118,13924,1,1,1,1,1,0,0,0,0,1,280,1
048,1957,84,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,119,14161,1,1,1,1,1,0,0,0,0,1,238,5
048,1958,91,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,120,14400,1,1,1,1,1,0,0,0,0,1,174,10
048,1959,77,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,121,14641,1,1,1,1,1,0,0,0,0,1,218,9
048,1960,71,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,122,14884,1,1,1,1,1,0,0,0,0,1,150,4
048,1961,48,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,123,15129,1,1,1,1,1,0,0,0,0,1,97,0
048,1962,60,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,124,15376,1,1,1,1,1,0,0,0,0,1,118,7
048,1963,40,4,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,125,15625,1,1,1,1,1,0,0,0,0,1,108,10
048,1964,47,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,126,15876,1,1,1,1,1,0,0,0,0,1,90,4
048,1965,61,7,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,127,16129,1,1,1,1,1,0,0,0,0,1,128,11
048,1966,68,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,128,16384,1,1,1,1,1,0,0,0,0,1,133,0
048,1967,42,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,129,16641,1,1,1,1,1,0,0,0,0,1,64,3
048,1968,61,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,130,16900,1,1,1,1,1,0,0,0,0,1,55,0
048,1969,109,14,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,131,17161,1,1,1,1,1,0,0,0,0,1,18,0
048,1970,69,5,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,132,17424,1,1,1,1,1,0,0,0,0,1,1,0
049,1920,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,83,6889,1,0,0,0,0,0,0,0,0,0,204,0
049,1921,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84,7056,1,0,0,0,0,0,0,0,0,0,235,0
049,1922,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,85,7225,1,0,0,0,0,0,0,0,0,0,246,0
049,1923,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86,7396,1,0,0,0,0,0,0,0,0,0,256,0
049,1924,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,87,7569,1,0,0,0,0,0,0,0,0,0,295,0
049,1925,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88,7744,1,0,0,0,0,0,0,0,0,0,406,0
049,1926,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,89,7921,1,0,0,0,0,0,0,0,0,0,423,0
049,1927,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90,8100,1,0,0,0,0,0,0,0,0,0,371,0
049,1928,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,91,8281,1,0,0,0,0,0,0,0,0,0,405,0
049,1929,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,92,8464,1,0,0,0,0,0,0,0,0,0,503,0
049,1930,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,93,8649,1,0,0,0,0,0,0,0,0,0,463,0
049,1931,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,94,8836,1,0,0,0,0,0,0,0,0,0,646,0
049,1932,535,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,95,9025,1,0,0,0,0,0,0,0,0,0,640,0
049,1933,546,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,96,9216,1,0,0,0,0,0,0,0,0,1,861,0
049,1934,460,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,97,9409,1,0,0,0,0,0,0,0,0,1,745,0
049,1935,378,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,98,9604,1,0,0,0,0,0,0,0,0,1,602,0
049,1936,372,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,99,9801,1,0,0,0,0,0,0,0,0,1,653,2
049,1937,335,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,100,10000,1,0,0,0,0,0,0,0,0,1,728,0
049,1938,365,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,101,10201,1,0,0,0,0,0,0,0,0,1,803,0
049,1939,371,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,102,10404,1,0,0,0,0,0,0,0,0,1,915,0
049,1940,390,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,103,10609,1,0,0,0,0,0,0,0,0,1,1016,0
049,1941,344,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,104,10816,1,0,0,0,0,0,0,0,0,1,1010,0
049,1942,259,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,105,11025,1,0,0,0,0,0,0,0,0,1,753,0
049,1943,241,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,106,11236,1,0,0,0,0,0,0,0,0,1,774,0
049,1944,185,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,107,11449,1,0,0,0,0,0,0,0,0,1,542,0
049,1945,139,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,108,11664,1,0,0,0,0,0,0,0,0,1,525,0
049,1946,112,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,109,11881,1,0,0,0,0,0,0,0,0,1,366,0
049,1947,90,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,110,12100,1,0,0,0,0,0,0,0,0,1,272,0
049,1948,120,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,111,12321,1,0,0,0,0,0,0,0,0,1,291,0
049,1949,179,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,112,12544,1,0,0,0,0,0,0,0,0,1,566,0
049,1950,239,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,113,12769,1,0,0,0,0,0,0,0,0,1,641,0
049,1951,430,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,114,12996,1,0,0,0,0,0,0,0,0,1,967,0
049,1952,418,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,115,13225,1,0,0,0,0,0,0,0,0,1,1042,0
049,1953,364,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,116,13456,1,0,0,0,0,0,0,0,0,1,945,0
049,1954,271,2,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,117,13689,1,0,0,0,0,0,0,0,0,1,701,0
049,1955,260,7,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,118,13924,1,0,0,0,0,0,0,0,0,1,637,11
049,1956,420,6,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,119,14161,1,0,0,0,0,0,0,0,0,1,1076,11
049,1957,345,2,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,120,14400,1,0,0,0,0,0,0,0,0,1,652,0
049,1958,389,5,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,121,14641,1,0,0,0,0,0,0,0,0,1,871,15
049,1959,389,3,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,122,14884,1,0,0,0,0,0,0,0,0,1,842,6
049,1960,252,3,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,123,15129,1,0,0,0,0,0,0,0,0,1,572,2
049,1961,242,6,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,124,15376,1,0,0,0,0,0,0,0,0,1,421,6
049,1962,320,6,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,125,15625,1,0,0,0,0,0,0,0,0,1,560,1
049,1963,259,4,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,126,15876,1,0,0,0,0,0,0,0,0,1,498,1
049,1964,264,3,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,127,16129,1,0,0,0,0,0,0,0,0,1,388,4
049,1965,320,4,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,128,16384,1,0,0,0,0,0,0,0,0,1,463,2
049,1966,275,8,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,129,16641,1,0,0,0,0,0,0,0,0,1,297,4
049,1967,277,23,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,130,16900,1,0,0,0,0,0,0,0,0,1,270,8
049,1968,304,25,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,131,17161,1,0,0,0,0,0,0,0,0,1,132,9
049,1969,291,15,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,132,17424,1,0,0,0,0,0,0,0,0,1,33,1
049,1970,179,18,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,133,17689,1,0,0,0,0,0,0,0,0,1,0,0
053,1920,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,6889,0,0,0,0,0,0,0,0,0,0,255,0
053,1921,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,7056,0,0,0,0,0,0,0,0,0,0,227,0
053,1922,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,7225,0,0,0,0,0,0,0,0,0,0,232,2
053,1923,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,7396,0,0,0,0,0,0,0,0,0,0,242,0
053,1924,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,7569,0,0,0,0,0,0,0,0,0,0,304,0
053,1925,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,7744,0,0,0,0,0,0,0,0,0,0,241,0
053,1926,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,7921,0,0,0,0,0,0,0,0,0,0,366,0
053,1927,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,8100,0,0,0,0,0,0,0,0,0,0,336,0
053,1928,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,8281,0,0,0,0,0,0,0,0,0,0,340,0
053,1929,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,8464,0,0,0,0,0,0,0,0,0,0,312,0
053,1930,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,8649,0,0,0,0,0,0,0,0,0,0,386,1
053,1931,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,8836,0,0,0,0,0,0,0,0,0,0,490,0
053,1932,275,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,95,9025,0,0,0,0,0,0,0,0,0,0,624,0
053,1933,232,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,96,9216,0,0,0,0,0,0,0,0,0,0,609,0
053,1934,293,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,97,9409,0,0,0,0,0,0,0,0,0,0,870,0
053,1935,250,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,98,9604,0,0,0,0,0,0,0,0,0,0,868,0
053,1936,241,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99,9801,0,0,0,0,0,0,0,0,0,0,900,0
053,1937,242,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100,10000,0,0,0,0,0,0,0,0,0,0,961,0
053,1938,244,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,101,10201,0,0,0,0,0,0,0,0,0,0,974,0
053,1939,252,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,102,10404,0,0,0,0,0,0,0,0,0,0,995,0
053,1940,205,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,103,10609,0,0,0,0,0,0,0,0,0,0,811,0
053,1941,208,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,104,10816,0,0,0,0,0,0,0,0,0,0,1070,0
053,1942,201,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,105,11025,0,0,0,0,0,0,0,0,0,0,1038,0
053,1943,224,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,106,11236,0,0,0,0,0,0,0,0,0,0,1166,0
053,1944,209,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,107,11449,0,0,0,0,0,0,0,0,0,0,991,0
053,1945,166,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,108,11664,0,0,0,0,0,0,0,0,0,0,845,0
053,1946,95,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,109,11881,0,0,0,0,0,0,0,0,0,0,506,0
053,1947,95,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,110,12100,0,0,0,0,0,0,0,0,0,0,417,0
053,1948,105,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,111,12321,0,0,0,0,0,0,0,0,0,0,516,0
053,1949,137,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,112,12544,0,0,0,0,0,0,0,0,0,0,636,0
053,1950,215,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,113,12769,0,0,0,0,0,0,0,0,0,0,919,0
053,1951,261,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,114,12996,0,0,0,0,0,0,0,0,0,0,1345,0
053,1952,286,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,115,13225,0,0,0,0,0,0,0,0,0,0,1453,0
053,1953,375,1,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,116,13456,0,0,0,0,0,0,0,0,0,0,1713,3
053,1954,278,2,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,117,13689,0,0,0,0,0,0,0,0,0,0,1271,7
053,1955,207,2,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118,13924,0,0,0,0,0,0,0,0,0,0,918,4
